Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
2140,524.2553736,693.427226,607.2585825,623.5240375,665.5992338,654.4610585,617.6297711,575.7727955,589.6084432,579.5261636,578.0342409,661.8467734,758.7425028,745.0025941,503.2754084,610.2794554,582.9061589,558.0550405,581.1861136,527.2736803,440.6774967,559.3127356,0.0,291.3364631,466.1826662,305.9691639,459.0644059,465.0899238,293.6475925
2141,1028.7079716,1073.4524083,1049.6706989,1067.1277186,1075.6140729,1022.8107633,1035.2082802,1060.9159085,1069.8682956,965.0005478,1015.3930879,1024.2204246,962.991711,952.2207873,1153.9213413,1039.3216695,1057.3759769,1079.9134338,1070.241655,1000.9888175,1045.3647748,1006.4422692,1502.8399336,894.318852,1041.9689187,1069.1996924,996.2606774,1016.4300141,1058.9384492
2142,1015.0859761,1102.2201493,1057.6174332,1049.2662711,1028.6203711,921.5682326,1083.9134534,1050.1366642,1026.7767981,1020.5252695,953.4848215,1039.2325806,1047.9681771,958.3996342,987.1284319,1004.8322011,1021.6804777,1069.2575109,971.3966484,961.2258078,958.1509679,904.7413132,1231.8503738,933.4198834,888.2035147,944.1775618,998.4085682,977.8962644,1021.9924327
2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,1278.3707561,1248.4429823,1241.1368849,1242.2907103,1226.4049489,1289.1852867,1217.3910825,1288.7378483,0.0,1149.4657015,1237.6310388,1208.277802,1252.9630726,1309.7336486,1259.1924595,1367.1961677,1380.5595031,1356.1778646,1335.2315112,1289.3964306,0.0,1270.9186001,1522.9223657,1290.3768847,1391.3586574,1446.2253857,1307.9212143,1430.927486,1436.5211878
2145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2146,0.0,0.0,713.7445098,737.1134695,686.7776172,808.3366231,888.3876561,708.9599059,776.2676175,638.0694686,608.9633414,762.6458738,907.5544946,804.6709677,708.5435136,909.9113316,963.3152232,897.4257995,934.8244004,829.9669121,734.3915477,851.5274016,1744.316795,748.7049805,1085.1511415,819.6310471,807.4159043,815.9647222,771.3450761
2147,1125.378051,1136.1687212,1080.4823164,1079.8425901,1151.9597924,1013.8468272,1054.3877262,1033.1141683,986.9817921,1022.0136422,1027.7733716,1016.2670684,1062.3813076,947.9771834,1029.8229803,967.6367312,867.6144179,956.7635281,961.8812087,972.2956,942.3821901,993.7231072,1130.533104,815.4415288,988.268899,1051.7703585,1095.0325618,1057.8306405,1095.2786813
2148,1284.7130685,1258.1740128,1263.1105192,1263.4041573,1247.5039914,1217.3824036,1267.7586976,1276.0458987,1218.6284462,1268.8107533,1289.4075097,1264.6084653,1233.1980492,1215.1960729,1203.9454397,1281.104998,1302.663619,1259.9785444,1265.7956305,1205.6852372,1219.2429012,1177.4899797,1422.7263006,1198.4017554,1216.4277982,1166.3425452,1286.4760093,1284.4209656,1263.4692121
2149,1060.4118019,942.9150136,967.789234,978.7454495,987.8596969,1303.9479887,962.020889,986.7623702,1018.7204018,995.2650527,1070.7696692,991.734494,1149.4688014,1044.9169735,1040.76763,1008.6346498,982.3490155,933.918019,869.7267675,964.3503908,997.6602965,1003.8990518,976.0461698,1022.7937184,989.1311458,1077.7258692,1053.6508174,970.1415981,1051.3954892
2150,840.0069997,971.5783762,950.2363152,981.2024883,941.7019015,1018.5035527,996.8893102,1026.6746729,1099.9164219,1065.7484733,1012.0654452,1025.3705804,1079.8352059,954.7387157,1042.3081011,1116.4269195,1099.132686,1087.0477781,957.369429,1032.6125396,1068.7735171,1109.2607209,1682.9688516,1081.7634021,1017.2826152,969.3939768,948.0256796,989.5874586,999.7466405
2151,627.2100769,747.414809,720.7172336,769.0446287,785.5884378,714.2204599,839.0701276,720.3132326,744.7445266,768.6569754,746.8812532,789.5168761,628.2286701,650.2623461,693.1837176,803.2176653,764.7001952,777.7684405,772.7393315,855.6336322,710.1075532,707.7729543,1109.4062546,795.6169191,846.9742027,979.036206,871.595049,978.695265,884.81536
2152,0.0,0.0,639.0400629,684.229275,623.1621543,733.509286,654.4534265,615.6264727,969.034497,699.7912418,645.9912238,664.1683215,858.4758786,755.5173171,796.2186625,914.1712972,715.4388017,772.749155,735.6661528,654.8489779,737.3579753,724.4331121,0.0,752.1571215,699.4594778,754.3554878,670.8783208,746.7918412,0.0
2153,1250.5970574,1242.7779038,1184.5471839,1172.5504656,1283.5658856,1063.7676209,1193.3116839,1229.6900474,1053.9560439,1173.7081912,1254.8858579,1265.7580598,1154.3163265,1239.2289196,1159.6389297,1190.9935698,1109.9967175,1182.6665793,1244.3845279,1257.424927,1199.4686436,1161.6748458,1334.1476806,1269.2274376,1206.0349124,1055.9784054,1117.4920982,1130.9190569,1155.3623353
2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,2373.4192426,2320.0534388,2304.4807136,2297.6398314,2239.5388507,2213.3783951,2309.6303488,2311.749276,2293.0050151,2339.1831749,2256.8696799,2311.5323162,2379.5235925,2297.3439438,2218.8810408,2375.6276918,2345.7764891,2344.9088224,2323.7526103,2269.9876331,2242.1261402,2281.5480531,2197.591151,2309.8757776,2401.3183817,2281.1290444,2358.3580482,2334.2036756,2400.6698471
2156,971.2166698,1048.4084323,1021.0561077,1007.4850687,1053.5442535,859.0649481,1035.8024257,926.9439269,941.7749492,964.824794,963.2985073,985.8700865,895.2864176,869.8853542,904.434556,880.2208314,921.7622042,925.2154867,909.2390025,882.8851627,899.6745488,866.4848703,0.0,704.8812031,896.7470964,881.5667736,860.9832807,1008.4234288,859.9316898
2157,774.7598019,855.5890219,918.1721043,987.3583449,850.1268133,1129.9443411,894.9058608,967.2454624,1212.5367479,933.9413299,903.3617493,1019.2514375,1012.1569473,1219.3215639,1154.5094175,953.4138213,993.3044999,1050.3701701,1029.3823419,993.6064241,1138.6825017,1127.152885,1720.8738813,892.4360453,954.4853681,954.3244866,988.9800305,982.9090626,1082.1070522
2158,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
2159,1734.05491,1603.5793523,1559.0989979,1499.7229522,1450.4451056,1338.776452,1441.6576066,1498.2402611,1495.0528814,1586.9824201,1549.1072635,1508.6358697,1454.3515661,1388.6032275,1358.5473843,1450.5968794,1449.7639736,1435.8753941,1393.8863109,1486.305147,1262.4825461,1404.0526682,1648.9391321,1572.0789032,1682.1296549,1593.1218954,1564.6555961,1594.5502558,1592.1313943
2160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,985.8098974,1040.6868469,947.5231652,997.8997929,946.2889088,0.0,976.0913292,961.6526584,0.0,0.0,946.6057761,1003.5128815,993.7233178,960.7969334,0.0,1056.5882295,1052.2041949,984.1905623,995.3227009,0.0,1122.5596599,1018.1051709,0.0,0.0,974.8588564,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,1469.93127,1199.1368696,910.566542,915.1548454,919.3183051,1229.0016581,733.3184517,919.3475639,1107.6769628,915.4167117,1005.7052529,1157.2862066,1134.8894245,1212.5361196,1170.2484784,967.8853301,1045.9960376,1040.919221,1078.294652,1126.1583013,1029.9897711,991.5518872,930.7439928,664.1760415,1037.3934346,845.5927138,893.4238955,886.0675611,916.9735139
2165,1393.5906751,1346.261203,1262.6473734,1216.4318845,1242.2452489,1129.8708588,1211.3236588,1240.7619429,0.0,1228.811527,1299.795139,1308.352737,1419.1138307,1330.1628584,1225.9584695,1214.6672292,1253.4631583,1264.4324662,1331.6996089,1214.2642801,0.0,1255.4545249,1366.3251261,1134.1312578,1189.901809,1097.5202515,1100.4730856,1112.2412965,1149.5116423
2166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2167,1347.1603198,1274.0138933,1209.4722926,1096.2630618,1120.6183632,1223.2353383,1061.9420015,1175.9116431,1113.1879787,1242.9341769,1225.8181791,1159.337778,1265.5196921,1279.6702401,1160.3061962,1261.5572877,1161.9698424,1223.0663018,1151.8923109,1208.2531799,1320.9150031,1230.7982973,1158.4926164,1174.2762217,1124.4043906,1190.3376441,1308.0966587,1186.0850613,1060.9234127
2168,1383.8930953,1404.0909695,1377.4110979,1380.5909867,1386.9285435,1274.2866132,1375.2619316,1387.6839467,1230.7880132,1292.015341,1275.7835814,1250.2193034,1206.7710639,1197.5878154,1289.0897607,1220.3914183,1198.1272549,1255.2070404,1274.2731026,1243.5141898,1258.175026,1248.3111486,1343.9537283,1171.1494472,1299.2389873,1169.7927038,1090.4873271,1310.1254849,1161.7412734
2169,1092.6132965,1079.3116882,1057.8013132,1095.1728473,1060.4358668,1102.5157796,1036.3503866,1075.3390055,1264.9932486,1093.7609882,996.5083054,1052.6798175,907.3360866,1078.7331956,1208.8297426,1054.9822053,924.5666764,1044.440186,991.1060955,930.1767782,1033.4012985,1004.7889383,944.2327655,1207.0156571,1039.5451199,894.5078745,1023.8219007,1085.10374,821.8577971
2170,1929.0085028,2006.9857346,1918.0392416,1840.9806419,1902.0415134,1929.4382053,1842.5160351,1876.3245148,1687.3977686,1866.0914865,1907.3180666,1850.2563195,1885.4793764,1870.7816661,1773.389883,1781.644985,1788.3923451,1850.9295042,1772.3825673,1781.9187126,1749.3716922,1786.1767491,1100.6929643,1694.7601644,1762.0823267,1822.1874174,1780.1226503,1861.294324,1653.5018332
2171,1026.8176302,1097.4527488,1047.7445189,1043.1530469,981.2248306,962.0645976,1030.7046264,1094.3181601,919.8999257,1078.0336807,1100.1198849,1149.8902481,1132.6247396,1080.1563062,980.2420547,1120.483435,1088.6032452,1069.3957548,1095.8807903,984.9587658,994.5791288,983.3436601,788.11679,1068.6705981,987.7990774,1050.6656791,969.3689883,1090.6461562,989.0531456
2172,0.0,0.0,0.0,0.0,0.0,17693.7169269,0.0,926.6626177,0.0,0.0,672.8784387,724.8980437,753.5121928,691.9241656,2345.513602,712.1283441,839.5250608,777.8929173,835.1908233,736.8123156,0.0,811.8349048,4813.0734116,592.4728988,643.8588425,748.2005396,763.5105598,851.3103011,720.2790215
2173,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2174,907.4076117,951.7956298,912.0980418,893.3561227,913.0670344,692.6895591,893.8302978,887.2194573,830.8539926,935.1365452,808.08875,931.416102,856.9194878,825.0154057,810.1324527,822.6507036,767.138205,841.761414,805.0720856,677.1398705,784.8465321,784.9927783,0.0,0.0,836.5507815,658.8569437,0.0,716.2773002,0.0
2175,1038.6106607,1100.3219906,1125.6208529,1124.1187137,1130.0110365,1183.3948773,1081.7018165,1169.34279,1087.35642,1105.5125784,1114.5104606,1239.393421,1246.9789505,1185.8081981,1187.9102052,1216.4707694,1178.5487898,1174.3218541,1249.0180396,1235.4030319,1210.2152927,1187.0546515,1532.0239096,1220.5336106,1199.9629983,1102.0347906,1112.4208805,1131.4495138,1195.4264389
2176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,784.1860864,694.2010216,665.2323654,683.7130297,642.6069834,412.674855,638.610482,660.9066794,541.7920371,728.3342352,679.7574267,674.696829,491.1660114,407.0060067,468.6410714,618.2369763,596.5894894,495.0465024,486.4366716,661.7166208,499.1622083,458.7519809,719.0834346,702.6481087,668.3309013,702.9322123,727.3877831,685.5099276,644.7736265
2179,0.0,622.2373766,614.4131407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.1618071,646.895703,0.0,880.1161476,707.8493272,734.7276183,0.0,0.0,678.9174125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2183,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2184,1328.2576315,1285.9095255,1305.2723029,1311.6264605,1309.8352471,1465.4520237,1336.7726715,1324.5371488,1240.9149998,1330.5629549,1410.1584037,1365.956727,1326.895488,1457.7684876,1355.1033168,1360.1591229,1312.4253143,1304.2400145,1314.9863247,1333.8734038,1343.273963,1366.8658549,1134.9161785,1310.068277,1381.4312003,1320.8407971,1448.118725,1320.4590569,1284.4523184
2185,1523.0280174,1562.8894441,1579.641473,1567.7023515,1579.1293332,1664.1632134,1620.8978347,1559.7080412,1600.5192921,1596.7853016,1606.0488384,1584.2898102,1542.8355249,1513.3342111,1539.1671895,1604.8376773,1676.5873243,1580.8938493,1572.4899527,1582.4536298,1531.483397,1518.9640823,1603.2052905,1565.5559723,1602.2896673,1603.5184625,1539.7412856,1547.8233543,1565.8730908
2186,575.889411,682.4494353,715.7830823,678.3526865,675.2477537,679.6271022,645.9537056,693.72999,655.3633664,647.3505379,679.5211505,701.5294799,678.2159723,674.0031661,714.5238948,695.2237566,659.0927556,663.4669999,664.0203081,677.0895176,735.2757534,682.6400769,900.4659571,556.1348258,666.6757043,720.3120603,742.1541366,719.1406994,827.4406347
2187,0.0,827.1740122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.2614112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.0,543.9618891,0.0,520.2763575,0.0,622.5557464,637.9943201,0.0,0.0,589.4367317,656.7347579,635.9327421,0.0,659.8478045,640.7178506,586.466404,534.715911,0.0,525.2321877,572.6579383,1141.2349205,0.0,536.8126281,0.0,0.0,0.0,1123.0761034
2189,0.0,680.8702615,0.0,624.6102805,0.0,0.0,0.0,0.0,758.3875914,0.0,0.0,0.0,701.4159407,641.4866264,0.0,762.3887207,786.7603535,696.005278,0.0,0.0,620.8831099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,801.4472897,924.3086174,0.0,0.0,0.0,0.0,0.0,1119.992189,10578.0049889,0.0,1123.0377892,1150.3423074,1244.2522353,1202.6940651,1068.7804058,1151.2510993,1074.9181409,1137.9213839,1300.7683833,0.0,972.1040726,957.5169662,0.0,737.3985386,843.1672016,1161.423048,1008.4802532,1221.8562121,1128.2120658
2191,1383.8510761,1297.1304042,1457.6292815,1408.8730074,1412.5213048,1327.3374747,1298.5655027,1346.593296,1312.8814512,1476.6873859,1383.9426843,1370.016308,1263.7479727,1259.8973401,1333.2342551,1337.6972408,1339.242617,1336.6929032,1307.2692006,1324.8228279,1319.1129369,1345.447616,1559.1766104,1357.6629439,1250.7150212,1298.8230584,1043.2342226,1319.4665989,1180.8914311
2192,0.0,588.3260092,584.8219853,595.6719508,601.2046508,608.1615078,645.9334398,581.1358268,615.770585,553.2397772,528.1981328,574.8847794,685.6329802,589.5285406,514.4826499,487.271585,564.1837822,606.4734345,522.1139256,583.971944,0.0,577.6826554,0.0,0.0,576.8285039,536.0752517,0.0,575.6409022,615.5214243
2193,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan
2194,1502.2202084,1354.4593786,1292.8470186,1236.6280589,1180.2815977,1076.59758,1118.0512404,1149.4686385,1195.0704346,1417.3366696,1361.6503428,1184.1289776,1191.9335042,1073.8421466,1057.2097183,1136.9643312,1182.2080984,1100.483319,1201.1184934,1259.7017793,941.3513147,1076.5840899,1488.4418536,1203.1064798,1305.7619561,1325.2607284,1235.7280374,1293.3758726,1288.8940163
2195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2196,885.0130103,752.772787,845.4513162,831.3425366,811.6249803,0.0,0.0,0.0,817.5489623,812.4805484,776.9661787,827.0132531,823.2035353,746.143876,762.3674335,766.3005777,789.3802739,843.8422429,718.4500818,838.8331776,763.9846011,766.7994303,907.231611,0.0,840.2849151,0.0,0.0,768.8489725,0.0
2197,1913.5440804,1872.8618532,1843.6332007,1826.3195884,1790.5548064,1811.5179325,1825.9098493,1838.1786942,1818.7962743,1935.0309401,1883.1894332,1880.9769956,1885.752616,1864.4565489,1847.7403741,1968.1888265,1920.5962015,1885.9651737,1974.9243048,1845.945179,1791.7535909,1826.8883029,2001.9551606,1853.4492003,1839.618424,1876.1689758,1772.1017,1930.3037581,1897.0701072
2198,980.4762613,1029.34797,1128.4172301,1100.7882282,1118.1257534,958.3110639,1188.4961624,1095.9698434,1096.6018459,1107.6081514,971.3691532,1099.1906997,1035.0012377,1147.5516713,946.1596654,1138.135874,1160.5133739,1094.4810324,1045.1343153,961.9659469,930.2171396,961.1358975,1046.7325477,1026.2229149,976.1471511,860.9534398,940.3960738,919.0871115,1020.1122176
2199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2200,1761.4791959,1746.8537663,1764.7118261,1723.9255369,1738.3291041,1725.3955486,1714.1238153,1712.3949487,1730.1920064,1761.8646638,1772.3635405,1697.0156537,1643.5487631,1737.285131,1711.3413025,1674.3124149,1647.7280312,1667.5675756,1686.6181757,1787.5536342,1683.3043313,1771.1411939,2044.6045492,1710.2725887,1701.9994752,1877.8205755,1823.2561696,1768.2125746,1709.6505137
2201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2202,1018.9737046,1193.1205934,1316.1852278,1278.608127,1266.3521937,1235.04327,1337.3572603,1201.8766431,1320.4941295,1295.3401409,1130.8738126,1237.6553405,1198.3792233,1163.7243409,1219.700321,1200.8700946,1226.5266872,1233.8385571,1223.6463385,1142.944139,1146.1394058,1236.8372424,1198.2059546,1075.3140775,1159.6071394,1145.1843176,1114.7486224,1217.1446192,1047.819593
2203,1205.8099742,1168.7357018,1158.7407887,1141.7521644,1141.4048644,1027.1394994,1103.5579958,1089.0805452,1172.1345815,1187.5105968,1177.549647,1114.8432187,1121.4287364,1100.6705659,1107.7628375,1253.3242968,1254.8226389,1235.9047471,1182.0334872,1109.6167409,1181.9391375,1130.5305386,1517.3466327,1186.1438793,1360.7166848,1156.0832587,1197.8498656,1217.1374142,1188.998113
2204,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2205,590.2493759,670.8092953,685.9078436,703.9702607,695.8652182,668.2981954,599.8746153,678.1187731,719.6525865,685.3196612,675.6462998,757.1354812,786.2529804,791.0088483,677.0492329,827.2311205,796.9964666,777.3186147,636.2400107,561.4677072,718.1620059,718.2809434,559.7235588,542.6402034,631.442604,491.9437659,518.5390318,547.6859459,473.0402607
2206,1463.9556925,1471.5050405,1494.4488632,1493.2211055,1547.9056175,1451.3014094,1389.7766601,1539.1881253,1476.6629543,1530.6158696,1474.6581999,1517.6335411,1477.0253878,1442.041845,1448.9803164,1458.4772531,1415.3779985,1509.9483378,1475.0200863,1446.9322937,1481.636723,1548.0453954,1673.9730845,1370.7933131,1486.6115368,1346.562895,1463.4232041,1325.2097868,1505.629004
2207,1173.5717733,1162.4923904,1116.401228,1112.4537628,1170.1207292,958.0260839,1147.3804066,1087.3945501,1034.3499931,1027.2005668,1051.2144248,1000.6325629,998.5614631,1079.1156742,1040.0367265,1071.4655976,1010.9617188,1088.7165038,1121.3281024,1026.4981687,1034.3137907,1015.4444952,1358.5533117,980.2907793,1036.5464309,1002.8424395,950.8639977,1036.3437218,955.7229348
2208,857.2161489,879.084529,918.3544534,915.2409407,905.4186852,817.8770166,837.1198136,900.3758126,948.6410116,977.606714,817.8961706,856.9729767,891.6780599,1071.3377034,934.7088588,729.245151,890.8364878,917.7160706,803.9217232,821.8467194,867.2106468,955.0973087,1055.4061378,789.2019386,742.0973356,720.5192048,745.4408255,897.4424934,866.8713673
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,1004.3346516,978.7032545,945.4213135,1013.8390589,958.13508,940.1674059,1063.4704204,956.5026837,1052.0774537,956.9195105,984.1444983,964.8108026,1030.7052293,945.2673652,942.8632837,936.1744935,967.5693041,1054.0649547,974.7913164,921.0660521,934.1251966,926.8334279,1133.0041717,1050.6558825,928.8984193,965.9813958,887.6275299,992.4449657,1000.2273019
2211,560.086194,632.8326808,705.0353945,711.3682814,637.4518195,652.3756445,649.2814835,680.0647994,737.995831,741.831926,643.5672426,700.2471369,857.0938785,756.5657267,651.9556378,895.1349424,840.040973,812.6353878,624.4134755,561.6053773,756.5559067,705.6561527,0.0,443.7493058,586.516992,506.7915507,533.4437948,647.7741244,595.8856092
2212,737.9442054,609.0546089,534.4994832,518.7488697,505.8806596,543.5917806,498.3300164,543.464889,454.7550619,526.7468009,483.5955132,547.2513918,557.9571661,511.9271303,537.0810361,476.7531606,519.0505018,507.3029434,452.2868025,431.3156507,468.7013505,512.3422482,658.9562667,470.9959131,418.5710637,392.1778481,353.7002434,433.4150773,388.136549
2213,734.8083366,616.215315,591.5333266,550.8211439,636.2822994,0.0,645.1240641,568.3978484,575.3030238,531.3748651,490.5723339,508.8691842,433.7939695,458.6883886,0.0,392.3179744,463.8687698,463.8307747,442.3142242,0.0,360.8534958,482.8953137,0.0,0.0,0.0,0.0,0.0,454.5178014,0.0
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,1324.0206283,1186.6694613,1222.4223433,1245.8527397,1144.8331064,1251.3259546,1265.1818613,1326.8932635,1156.9922077,1410.1142545,1340.2966646,1369.8124002,1310.1353375,1342.9479316,1349.8058191,1271.1971524,1174.0788841,1225.9591325,1254.7152581,1225.9384187,1281.5629253,1119.8829085,1468.603453,1361.2698644,1134.9512659,1197.9704176,1043.1143916,1131.5748122,1249.3164746
2217,1209.7843916,1239.4167078,1047.5656176,997.7014994,1132.1155837,1104.4961141,919.5767956,1071.525047,1047.2837482,985.7068535,1065.6841723,1086.6666713,1150.1376698,1043.9935545,1034.2696302,1107.1494436,1115.9843428,1077.2439131,1142.5687427,1214.2851413,1007.2782639,1173.6194938,1456.2365599,944.9915831,1113.1630238,1039.5406017,989.0604713,1018.9413206,1080.9561135
