Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
2045,1276.3951333,1292.8307208,1303.9232003,1301.1711137,1274.0842385,1246.4776345,1297.7153985,1284.2208874,1322.4607614,1273.8473305,1312.3192105,1279.2174649,1288.5244178,1256.9754549,1248.8344226,1269.4272068,1259.9715617,1248.9882701,1261.1612672,1257.1516568,1224.1825997,1226.9110117,1404.6450005,1274.2893624,1224.713905,1268.109804,1290.9826063,1341.0295267,1341.6039528
2046,822.0702409,836.4183778,844.0773843,846.3200645,852.5444535,762.7299408,862.4105866,852.9663998,825.9350253,856.8429436,836.0520146,826.8594923,773.6775303,828.3442947,826.1829878,785.3003964,794.8126622,790.1667254,766.686738,848.2719929,763.6373806,795.5749602,525.0797182,857.2795571,775.9257375,824.3458812,824.6722201,812.829857,770.8120457
2047,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0
2048,0.0,921.4372534,854.1803962,880.6680092,896.8129913,868.3435859,893.3536341,943.6348778,906.7685193,898.5894585,931.7363184,871.7796801,925.585395,933.8222395,872.7303772,905.9158484,920.4656533,903.064929,874.969741,880.0127132,870.0944175,876.456078,896.87572,971.4424005,920.3406086,922.6050735,900.638279,939.2729355,929.2871834
2049,1178.8708383,1153.124793,1192.7719339,1144.882104,1193.6795406,1138.002678,1185.3148684,1145.7702927,1130.1137135,1161.5944428,1112.3369676,1150.3645635,1115.2988345,1216.8397937,1134.1096689,1092.042855,1139.1055357,1151.4473705,1163.2626984,1181.2731501,1174.1904209,1214.3512204,1105.2237299,1154.2233165,1178.3198313,1224.4957034,1218.3575148,1178.7793662,1150.1985943
2050,694.7211528,757.1247906,823.2853987,808.7634855,812.9002158,781.9128938,821.3690152,790.9855942,814.3615914,836.8673602,785.3829092,801.5818154,744.4234152,785.5651422,787.5192445,782.6166842,780.1365687,777.5195841,766.7161462,772.2321236,787.0447178,796.8044136,807.6840836,707.6628021,757.6325234,764.5230263,735.4088262,750.7193477,754.613813
2051,869.9722996,893.1216172,779.1516484,847.2392432,874.0786691,933.5713319,888.0744314,876.5346805,917.8084939,825.7879666,834.3681963,888.3150401,872.0129087,886.6727788,856.8633884,890.7256762,879.188468,873.2011054,884.3890986,867.3974529,865.6391307,882.8189184,878.4939661,826.1538271,851.629985,878.9917825,794.0882215,844.1731197,836.3282125
2052,875.7286764,878.0168685,858.7064209,900.5523892,858.2940994,916.9207124,889.6823264,855.3316534,914.1481202,842.7538156,863.9113849,854.2922046,873.7974307,867.9974481,862.9221667,879.8861138,875.9178428,866.1639388,902.8015254,839.3088603,869.4257199,858.4482914,989.5671999,860.8539066,877.7566494,832.4141271,844.998493,825.9118757,818.3340956
2053,654.4388948,659.3478678,621.3032873,642.1591944,638.7437225,589.1441259,640.9162061,651.707669,659.7122754,668.7828203,619.2032784,625.500751,675.9464449,665.5425504,623.0647795,677.8095929,672.6744129,665.169728,655.6054486,634.5221352,659.3247232,687.8594414,814.1616609,618.9103516,671.4198154,697.8031233,681.4888199,668.6893226,673.7639008
2054,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
2055,579.2803435,589.3707797,538.9065548,539.5160807,561.07912,504.1023698,560.3230843,560.7617135,543.310291,547.0446112,550.8439314,565.0614785,608.539083,566.9149983,536.3696845,551.6884217,617.1617301,555.3519496,585.932231,527.4126481,564.1489931,549.0184019,741.2204223,467.872877,493.5326672,514.9096261,518.478281,565.4835825,528.6040539
2056,0.0,0.0,0.0,0.0,0.0,886.0996317,0.0,812.4060082,861.7934894,780.9068359,803.9801889,856.9584502,839.3882276,847.5813333,813.7462835,831.8227847,849.9515178,861.2208402,847.3538779,857.9979761,797.6892289,801.4077373,1297.7925595,809.7169385,854.3445069,745.2915204,798.418817,776.2808462,785.0991836
2057,1310.2493821,1295.3621936,1241.146111,1259.6623937,1258.4710299,1186.11909,1272.8352936,1269.2426571,1188.3593751,1281.0411934,1260.7032636,1306.0467775,1260.4128685,1277.2112136,1248.521378,1284.2701938,1290.550145,1295.5046727,1311.0430787,1210.7600604,1258.8673298,1276.277173,1325.6481636,1210.8904289,1273.9600798,1288.7049019,1271.017956,1283.8547987,1273.0694832
2058,845.2676571,941.1437079,964.1452915,963.3199374,952.233867,773.0162568,965.564787,953.0199712,886.5992901,944.5690778,922.9986107,903.3174362,897.8165362,902.3227401,889.7330089,939.3414394,908.7750661,909.0800286,897.7617831,859.8726474,876.4986809,836.617695,0.0,932.2798845,871.9831212,943.037681,910.158835,935.3198689,910.479496
2059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2060,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
2061,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
2062,831.0273079,856.5044033,748.245089,780.7877447,772.3320229,790.3933129,776.6289719,789.3432742,826.8067129,754.8253953,812.1769587,805.6157944,857.0411738,834.5270068,799.2080949,827.3014188,756.0570966,800.1615894,763.2637213,772.5306951,775.1362343,735.0899713,928.7549204,716.3019699,795.5402811,779.2442179,791.9525779,759.452337,661.8609399
2063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0
2064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2065,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0364203,0.0,0.0,0.0,639.4123385,684.6504702,628.4253804,0.0,653.9365488,670.4487342,644.9462193,0.0,597.9800867,0.0,0.0,517.8311778,636.1414135,646.8663242,0.0,649.0502377,663.8667745,0.0
2067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2068,824.4814532,808.0770881,834.8129385,828.490472,828.1724796,797.564481,805.2204855,830.4518018,805.5623404,839.9851808,833.5572799,807.5712484,678.2307401,709.4409689,824.9117049,709.2155638,683.7907416,711.7332866,794.9524465,835.1831135,734.5867488,792.0851039,1127.020576,835.5286709,843.0591725,852.9355073,811.1643396,855.1360736,830.7771914
2069,1176.4941602,1157.0513914,1155.8407172,1148.8897942,1141.8561387,1080.5119793,1107.538806,1168.5950874,1115.9442975,1180.3650158,1164.4674172,1180.3755727,1178.2930247,1141.0169698,1197.2002286,1139.8727586,1151.7162548,1163.6366493,1151.9072406,1138.3126383,1169.5919624,1118.5260788,1136.9832809,1110.1167322,1145.4232143,1176.2539255,1143.8905011,1219.6863781,1085.9005344
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,997.0396658,1025.9542782,1139.8270534,1114.1302547,1053.2446867,1114.9923044,1051.3183161,1103.1883189,1190.9090995,1217.3187418,1151.2922713,1187.1643749,1192.835712,1224.6566201,1125.1826959,1185.2305132,1168.5887646,1199.54739,1212.9199697,1302.080877,1206.2279042,1203.5239515,1291.9746846,1165.15921,1043.9300966,1045.2118925,1007.5429218,1051.387286,1066.3816567
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,810.6300042,832.3265595,792.0583753,814.2307435,836.1422908,824.8720964,807.0125555,819.5996938,803.2039305,794.1301834,811.0628389,790.009357,840.6173616,789.6409227,793.122887,804.064963,810.7780965,802.0822328,797.0197295,772.7259219,801.7178266,807.915546,1088.1262264,749.6290092,796.3940855,813.4557676,768.5731919,844.6433819,807.8314954
2074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2075,745.7466718,757.2424003,619.6710358,803.6080265,804.256311,661.5324557,813.7664541,744.0934112,795.7429573,527.9620091,729.844353,793.7255268,799.8142116,768.1054611,756.0431752,788.7256614,771.0716331,721.7930405,701.1090133,820.0372302,632.6743029,768.7438446,937.6815351,0.0,743.5449238,791.7456535,784.240453,497.2065053,789.1074662
2076,1158.9484024,1198.9239154,0.0,0.0,0.0,1292.5583855,0.0,1186.9029269,1193.6356852,1092.6671327,1189.141983,1239.9289067,1232.1940639,1267.4619645,1219.4929223,1236.9444732,1216.4781558,1248.8419075,1242.6268797,1202.4865492,1215.9474655,1189.5999432,0.0,1175.6494238,1248.7663897,1133.4000959,1190.9884765,1135.8150446,1161.1082471
2077,883.8959731,893.3149938,940.7139799,941.7209159,0.0,984.9490372,0.0,939.0473733,1010.619813,880.1492199,913.7990015,965.5797782,1018.3082252,1027.5233181,962.8263747,991.1258792,1007.9850588,1012.6716826,978.340496,944.9226452,1014.4170441,972.2468937,956.4693884,941.7441597,965.3160917,907.392577,939.7892254,914.1477988,892.003902
2078,1296.2914657,1338.9265102,1379.256585,1367.219643,1324.8110674,1393.7435665,1267.4967188,1361.2913047,1249.8539351,1295.7215591,1324.0406432,1374.1346093,1342.1241575,1353.7950793,1357.4225342,1324.791447,1324.824482,1337.3414098,1375.3507706,1257.6158354,1290.0380215,1273.716584,1259.2546073,1249.2173575,1262.4374969,1350.0545983,1302.4479085,1365.3714848,1323.4820897
2079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
2080,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
2081,1252.7783891,1258.7612122,1284.5507967,1263.5831804,1215.0386692,1265.3062798,1262.0831759,1247.5864821,1253.0336516,1265.9489392,1244.0585619,1270.9403669,1244.2897423,1231.2598545,1239.8380137,1273.8827367,1278.4343766,1282.1036832,1270.5308619,1244.2649431,1249.0908901,1263.5737542,1189.4678878,1285.0235286,1256.3763814,1294.7954849,1247.7428916,1280.9404378,1290.9877579
2082,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2085,1153.7612841,1139.3589473,1146.1902216,1146.2273197,1139.7139649,993.381442,1128.4753813,1137.2296555,1131.946926,1164.737486,1129.260159,1158.0669948,1117.5960074,1135.0623539,1135.6993585,1107.5518841,1096.8577175,1112.1610317,1170.4498018,1128.0826087,1148.6250435,1128.4084495,946.2543572,1125.3289732,1095.7046355,1138.1046619,1040.3288361,1139.6622894,1046.5034193
2086,916.6375541,900.3630188,896.5738101,918.5320014,926.1920757,967.8465673,894.1494846,926.2562428,940.1834504,899.8387309,916.7958007,962.5015003,981.883345,930.4643864,956.0352647,950.8754516,962.9926631,949.0116821,958.9666731,904.5039633,940.6591181,900.145093,979.567542,900.2257139,943.8629938,901.058136,919.6749582,953.7587481,878.4763421
2087,840.9844586,861.4287733,896.0146076,898.9895568,908.6119766,850.8107778,901.6866465,884.6288446,894.0650927,905.6591725,872.5212456,871.2612506,842.5905047,856.6288317,872.0224426,858.7578753,835.5422026,816.6248145,867.515959,851.9754803,858.9783215,853.8901843,1001.880949,852.0466562,826.2286117,857.6119796,883.6324275,889.7845735,853.2392506
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.7774133,0.0,468.8617124,467.8692363,497.5984774,506.0459199,540.8624937,0.0,0.0,461.3652233,800.8582634,0.0,458.5248181,0.0,0.0,0.0,468.0168907
2089,1089.0539262,1087.7313344,1142.0435352,1106.079146,1069.4541062,1039.6513312,1068.0417922,1092.0808303,1054.7509217,1148.8259183,1057.7865787,1113.2206129,1113.6136876,1121.9044184,1076.584776,1113.9309883,1118.673522,1122.0865899,1114.1097826,1148.1439623,1101.141442,1105.5966863,1310.4334348,1090.4657561,1128.3336924,1165.9658422,1138.277468,1150.08588,1092.0042363
2090,0.0,997.0232061,951.7311311,1001.738564,971.3940554,1027.5732985,0.0,1035.628496,0.0,0.0,989.91534,997.443125,1063.3677251,998.7521012,975.154486,1036.2351341,999.5769902,1060.7116644,1023.2075506,995.9063589,0.0,975.2943344,1043.7401128,925.0929163,960.7802425,923.9506702,971.5468574,1053.3295887,972.4368542
2091,1200.1295879,1213.5322835,1218.7666264,1183.0030158,1168.2424081,1130.0630031,1186.4762598,1185.5395692,1220.0588744,1220.77886,1197.3812229,1208.8527755,1190.0301374,1174.6772657,1172.3037434,1222.4289861,1217.2590475,1243.8612159,1197.8479611,1178.5161973,1204.1221672,1194.8549493,936.3229398,1205.6633774,1137.4279795,1180.942526,1140.4832734,1198.3334037,1207.5435603
2092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2094,938.3172879,971.3775908,956.3897274,973.7104252,981.1950588,978.9607974,985.9721001,991.6490162,1006.9622937,943.2628667,958.6749417,983.8990777,1018.2709602,962.2150405,963.6207925,1005.4082472,954.6703389,974.4590657,966.0964104,946.6277632,947.2964321,936.0121523,1318.6749573,950.4219149,955.5802259,927.7664265,925.5257187,973.420236,883.2009953
2095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2096,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0
2097,1090.5816809,1081.0324823,1082.1936876,1092.3654335,1075.5135583,1060.7581403,1097.3060973,1072.3558888,1061.9557043,1080.6676446,1073.7425698,1089.1629078,1075.1199681,1059.8014936,1129.6409393,1115.7733219,1065.5613165,1087.9522506,1061.775586,1033.4532283,1049.9454829,1056.3538857,981.286932,969.9412496,1022.2228725,995.9425408,1005.1815451,1100.2399783,978.7265787
2098,0.0,0.0,914.3162708,1013.9045449,918.5197469,1021.4228532,0.0,967.063488,0.0,0.0,910.2219762,910.0280753,967.5670965,910.9671441,925.901401,936.889917,949.4264349,937.1983975,925.4825921,1021.5422868,0.0,926.255055,1640.4790973,936.5638098,995.6651719,913.0960071,893.647896,946.5409632,895.393769
2099,578.0588364,591.7319733,559.4807551,593.813442,600.0909947,652.4589413,614.3069247,606.5949343,644.8044652,563.1912533,587.4390022,599.8464106,0.0,593.1439067,610.5111693,588.4744531,535.401165,588.6150702,583.7386091,0.0,590.2449224,577.3024713,0.0,0.0,0.0,0.0,0.0,533.8470182,0.0
2100,924.0098231,918.8220105,900.8120356,891.7018394,850.4054268,863.3025064,827.3012025,911.4070958,883.4935842,920.6209374,948.8842016,896.2333073,929.3479368,778.7520314,930.4962361,904.0987562,918.4023082,887.4630174,913.2117743,888.9614104,892.0036429,862.6208907,1059.6280597,810.615819,833.8668933,911.2297541,938.7967367,888.8468448,855.0203652
2101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2102,0.0,0.0,0.0,666.5747547,0.0,781.1312109,0.0,0.0,788.5872445,0.0,0.0,690.4192263,782.7564762,709.7753729,693.567615,731.3466952,710.6324775,717.3949477,715.9152599,0.0,702.1167817,682.3814014,0.0,0.0,621.5173938,0.0,0.0,579.0111688,0.0
2103,765.8619283,711.9165833,713.9925348,708.725773,672.0364577,710.6047136,691.9574415,732.4152757,746.6628304,740.4243742,719.3049813,743.5054747,776.7686101,744.2109832,730.0775623,755.3223363,764.7175494,772.6539722,774.4278385,747.6049846,733.3414173,732.0689969,762.7322141,793.6226894,751.5661182,780.7994752,768.6654015,790.4891464,788.2651837
2104,1407.7906693,1419.1180002,1485.2660462,1492.406953,1473.6950079,1350.3742234,1484.2847731,1477.28719,1529.1174124,1467.3528178,1407.3077066,1481.5201661,1519.902413,1457.4403322,1498.4374568,1511.659723,1454.2026497,1510.5648023,1526.285564,1440.3506194,1515.4955175,1489.2700467,1472.4137748,1414.9062963,1430.750047,1395.2383591,1350.5716221,1442.1063417,1413.0175609
2105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2107,848.7864228,882.280761,940.128237,932.9208135,908.4900546,879.7540969,906.966106,911.5102163,996.3381635,952.4152887,876.561129,918.8212331,946.0387445,945.008548,920.5954408,1085.5597792,1027.2501273,991.8402269,947.2822414,879.8386909,1074.6354794,949.708418,0.0,844.2498017,888.9996873,794.9541931,914.7878045,866.4697531,985.1690259
2108,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan
2109,935.5685064,914.5757591,913.6991988,928.8366799,917.9499581,948.974315,910.3587163,940.8024381,1011.9802686,979.2285339,957.1664124,909.1838393,966.4455102,880.6906105,909.3470577,886.2119139,875.9533851,952.5729526,1035.1022536,987.5461847,980.4182623,983.8485666,1392.8677194,865.2233785,904.2660889,880.3684487,911.9112015,981.1626833,899.8448847
2110,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
2111,1468.7999548,1481.1250974,1490.0013786,1489.9718029,1513.336436,1441.9482568,1508.2035501,1495.7747284,1436.3998263,1495.3646457,1516.13505,1512.6093095,1498.1162596,1501.4882342,1481.6612579,1565.8021839,1505.6794347,1517.1095396,1508.997733,1519.72794,1525.1850963,1497.0703733,1475.4825178,1579.0034555,1507.0696154,1521.7732442,1523.9872517,1485.8239204,1521.802804
2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,928.0321429,905.647487,912.4858749,909.306961,914.8623697,927.1964028,915.3818419,899.1966178,984.4637282,922.238375,911.1802545,924.5003513,893.4255721,907.8558967,908.9106128,897.5938801,913.3808673,917.779225,893.9726482,918.8803988,926.2136758,928.2710765,813.1478791,869.7367527,893.3385195,916.0135039,929.192602,902.2320655,855.7294354
2114,830.4656349,824.6678855,853.7677387,831.8212819,827.6993021,842.2217327,835.2114366,844.5286528,815.4189228,851.651934,819.687259,826.2190367,831.7189817,841.5135052,841.4885565,795.7760975,773.9573454,809.5774661,853.8433058,832.1988281,818.2002346,809.0766252,897.9640132,834.9301,836.8427344,880.0782584,839.1811639,871.7640277,855.4164301
2115,986.0832906,994.1597254,1025.194741,1015.1951274,1008.5640318,948.622116,987.5412547,970.3222412,977.0869647,992.6296952,968.9018935,973.3422237,971.6639006,980.593188,968.0081481,997.1693524,1028.4292504,1011.7280248,997.0433984,973.9084252,981.2987843,988.8495744,1216.4741131,978.4472854,957.6617927,959.680017,951.9259855,984.1865942,1030.2646354
2116,790.2445411,779.4303365,703.6893735,721.5362814,730.418109,775.4704358,725.0239213,731.9381117,710.0916054,686.9396058,735.4820567,739.6211578,777.9479616,797.0171407,745.8686598,790.0855704,783.6706241,742.3818585,757.458731,710.8113542,743.2554613,734.7098402,771.1253053,791.7334235,763.134065,773.1147959,724.6177501,772.4995514,733.2901394
2117,943.3391633,902.0759745,981.8818768,959.872748,961.5363396,864.7219759,975.2674622,918.4605729,941.1989666,924.9011417,937.1945383,911.155965,913.5387111,913.9268839,914.6495586,916.4615929,907.3175791,913.7007816,906.0638534,920.7131084,938.6842651,942.3191464,939.5406252,942.293793,919.8588208,933.5100346,929.1399087,951.4093126,890.2237395
2118,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
2119,1401.0612051,1510.9146141,1511.7866108,1553.2881173,1586.2884278,1344.1577508,1550.9965621,1599.5951552,1504.9227616,1572.9095839,1589.2015799,1582.0567899,1486.5862055,1580.8230207,1462.2082381,1561.5474221,1470.2146257,1504.7013174,1491.4313441,1513.8938392,1506.6819625,1470.0045174,1441.3108697,1603.6475674,1378.1797608,1380.3704993,1381.3194071,1502.5134494,1429.4786321
2120,1082.3079758,1061.9208127,1048.2395658,1075.0247898,1060.8338839,1030.1687721,1074.748765,1063.5098236,1053.0046715,1047.6082877,1071.8618852,1038.4221778,1010.1663411,1023.1759283,1044.8723546,1075.1824125,1025.1234498,1034.5776892,1062.837011,1058.3239911,1057.6323966,1073.9625683,935.5349709,1031.2322881,1013.4317109,1047.5967274,1022.127466,1030.3827859,1025.2603337
2121,nan,nan,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0
2122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2123,0.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
2124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2125,1382.8646334,1362.2653661,1385.9207907,1343.693489,1316.6873403,1270.0393017,1274.5099292,1340.5637907,1265.3491537,1359.0278418,1356.1372752,1392.8451275,1349.233427,1411.3642931,1358.5081908,1347.2657009,1342.7439154,1380.5460391,1366.490349,1361.6407279,1325.9678008,1364.5867904,1216.1259004,1379.3553272,1264.2872253,1303.5160815,1217.987558,1348.6049336,1212.8411268
2126,0.0,752.1218877,731.3347106,752.2149118,770.1926663,731.7472913,753.9111602,744.0617014,794.7168384,741.849412,724.8661967,737.5100888,747.2845238,0.0,757.7533706,733.0035251,757.474108,739.568792,734.7527108,738.4244652,737.760569,772.610473,0.0,688.7006465,718.2927468,0.0,0.0,0.0,0.0
2127,0.0,1292.7886289,1275.5294632,1285.8874922,1273.3106346,0.0,1258.6589091,1259.5309676,1286.3730463,1302.4838995,0.0,1275.7972735,1209.3082076,1254.0147569,0.0,1250.3916474,1231.5083564,1218.7127187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,1079.0436107,1083.6906272,1059.4484059,1054.2691364,1073.5243083,1011.6427684,1079.5048535,1054.9560537,1063.1948196,1069.6216203,1035.2762086,1054.1958351,1028.4968479,996.0526727,1009.7150468,1025.1927912,1047.3146331,1042.4119864,1036.6751467,1048.5061736,1020.5050502,1031.4661458,1015.2465902,1000.1011915,1022.0070224,1026.424587,995.1423338,1058.0968331,1034.1640053
