Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
402,9108.075285,8974.9329573,8889.3848506,8850.1382464,8845.7926028,8990.9816832,8957.6613859,8991.4501788,8837.1995915,8930.3937873,8981.4124073,8726.2086162,8714.0215863,8794.6654065,8808.9300505,8789.7429629,8878.8487294,8778.163225,8830.3687553,8991.3456341,8705.1320466,8847.2598275,8481.4670145,9289.0956158,9134.0181068,9206.1945868,9273.4264075,9078.2555572,9118.8688523
403,8396.7718206,8279.8353294,8393.3672898,8328.9678628,8350.4929452,8363.3830299,8214.900615,8377.7955636,8262.7690958,8450.1022255,8396.4141247,8423.5246689,8387.2081781,8465.0475998,8460.4653811,8429.2962238,8439.2670937,8416.3540496,8307.3179069,8409.4085958,8481.7633506,8475.8463117,8237.8023351,8418.7460947,8350.8267621,8432.2646471,8488.3373241,8471.6716121,8516.2512096
404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
407,8780.2014614,8573.1524551,8725.101917,8596.0052438,8607.522706,8288.948513,8535.5869607,8557.0356686,8542.5455119,8643.5151693,8552.317838,8486.9417936,8394.6930073,8474.1969893,8422.3555598,8434.7245568,8401.2630878,8433.2055422,8469.1031771,8605.0129004,8407.9075877,8490.6185863,8526.903442,8732.7849842,8649.8474318,8766.8766102,8791.1129378,8663.6569146,8752.5537086
408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,8666.3317508,8593.762495,8630.9181713,8597.3032117,8602.7570762,8511.6410438,8546.7668215,8580.4596441,8540.4511679,8617.3290177,8618.123839,8506.8803035,8503.7500639,8544.7463268,8650.772253,8644.885558,8675.1511238,8608.0923879,8588.5511812,8635.0252275,8618.6398365,8695.9334038,8605.0956703,8760.431607,8621.6282284,8788.3381316,8820.6319571,8699.7605463,8826.3000209
410,7978.1058397,7935.1967625,7756.3844575,7684.630397,8033.8515689,8019.7340727,7857.7075624,7919.6647429,7446.5629513,7807.7299163,8173.0628316,7806.1181972,7470.0837467,7636.4851394,7579.317686,7550.1516839,7563.6382326,7398.0914897,7596.0643358,8099.6407554,7605.5029785,7717.1984341,7179.939908,8014.2791937,7882.6431267,7944.835692,7983.9635704,7592.3308059,7649.8458651
411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
413,8142.7625384,8375.4940079,7572.6541808,8121.7127259,7725.6378289,8993.4309136,8262.7039471,8326.7259548,8541.8789485,8217.3191685,8429.973144,8536.7295178,8583.6923755,8709.0193183,8726.825356,8537.9935233,8638.7296965,8556.8983916,8483.0910663,8415.0509795,8738.1170249,8516.5604521,8179.5611392,8226.8956431,8575.7737791,8228.0148199,8257.8169589,8190.5996728,7952.0941154
414,7143.9796616,7153.1210104,7092.4317894,7187.8117366,7339.1330483,7665.4298424,7494.9492765,7639.5316611,7588.1240488,7712.6371411,7903.3397167,7735.466752,7745.376049,7819.6026861,7919.7546369,7753.0158811,8236.6418003,8382.6755283,8429.0390651,8677.5563518,8610.5385621,8645.4674242,8186.5212463,8360.2648367,8652.076509,8384.5492764,8372.1096328,8314.9443604,8199.7332871
415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
416,9697.6508334,9664.8255617,9820.7364798,9664.9535403,9816.5112523,9644.6097118,9623.1796016,9588.2087705,9541.7515989,9648.3424647,9629.0609625,9508.2235645,9417.5941949,9457.7268909,9339.5188296,9374.6311531,9304.5391437,9325.6835435,9399.460993,9447.9328821,9166.9357681,9381.7892722,9221.3484276,9592.0848342,9505.6430911,9750.3226861,9682.5184748,9665.9557186,9795.6703286
417,7754.393911,7687.3912335,6889.2661454,7549.6631421,6947.7714806,8110.9737027,7675.160937,7749.1418523,7756.1856591,7530.7098014,7794.8223509,7840.1790468,7919.1139992,7960.4036149,7789.8365972,7848.0478327,7799.5052183,7783.4639008,7735.0548159,7621.1108562,7840.6355011,7706.9883078,7610.2752679,7424.8264504,7646.77589,7307.7122027,7287.2751498,7417.2891766,6955.6427016
418,8183.3390365,8257.1993475,7764.9780641,7868.2128718,8030.4355021,7688.8990216,0.0,7996.1384397,0.0,0.0,8050.282688,7923.8141554,7918.8127316,7901.2093063,7563.294024,8026.120889,7845.9071533,7835.6091895,7842.6387535,0.0,0.0,7756.1592705,0.0,7888.5173272,7842.0524885,7945.9822156,7991.6711386,7899.4804821,8063.7058378
419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
420,7249.3535314,7103.0844341,7082.5021029,7007.493388,7236.0636509,7245.154623,7415.5524533,7502.4813358,7187.4879385,7399.075154,7458.7238395,7254.4925403,7095.2843593,7322.0965556,7193.1457729,7116.2108916,7270.2331072,7226.5134441,7258.0937455,7466.9258415,7209.876531,7307.3908385,6768.6642744,7148.6348935,7077.7456221,7368.2564076,7407.9178762,7234.3684195,7462.9723461
421,7991.5091254,7969.9123134,8004.7548547,7997.5829297,8052.6407298,7947.0973657,8063.4852664,7993.6931815,8100.5350397,8006.3343822,7920.9935503,7940.4030386,7947.5795684,7914.1176505,7971.7532384,8025.9831117,8003.6762529,8043.508202,8014.6129385,8005.0286737,7986.576612,8007.5452198,7837.7871602,8021.5614842,8008.2820113,7854.3996102,8069.3424266,8030.797798,7936.9299304
422,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan
423,8303.0976707,8290.5462232,8187.0405913,8100.7043382,8052.8437897,7850.1710502,8108.8254211,8080.1897405,8100.0882051,8200.5980639,8021.0612979,8042.757736,7906.5295197,7940.52256,7925.7064357,7955.1966301,8040.3772696,7991.9245991,7992.0570413,8103.5998629,7931.5437083,7974.6313918,7905.4856919,8105.960565,7973.6298427,8197.2699462,8125.8530977,8183.9587734,8211.5068863
424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,8240.4881722,8296.9258724,7960.9726576,8022.8113521,8250.8388552,8448.482376,0.0,8132.6782097,7688.3456143,7902.0197169,8317.477209,8138.7174519,8058.396994,8208.4589755,8007.7316594,7910.0323751,7934.4097252,7859.8619902,7944.1222657,8248.490641,8138.5797455,8103.7271342,8132.0713863,8048.1491657,7921.2196206,7960.4040929,8102.0392211,7736.5228689,7842.363616
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,7665.0978651,7632.734797,7439.0157762,7476.1928586,7533.926857,7956.157054,7492.9285759,7599.7574592,7462.3857724,7353.1888271,7615.3852519,7642.2341869,7751.0430791,7807.3507156,7764.1421705,7722.2822476,7756.4105069,7687.6383923,7706.9381444,7643.723164,7762.4404714,7751.1458692,7432.5270338,7832.6211117,7720.3093999,7646.3156256,7654.8138799,7557.1086531,7704.2407858
429,8195.7678249,8238.6701994,8291.9217579,8382.5373232,8475.5230793,8535.5944782,8621.130617,8664.5994099,8676.7280157,8344.3213178,8415.2048087,8482.4471416,8608.6594737,8501.8532406,8566.3072852,8484.1083613,8536.4348796,8608.3485547,8661.4610215,8711.6372853,8809.3562801,8681.5687676,8413.1882607,8890.0481635,8950.9242239,8539.2896615,8597.6795057,8702.5796325,8509.7487663
430,7538.809879,7606.1018766,7699.8009702,7732.9170672,7760.8476914,7806.483728,7798.8006782,7739.7056586,7771.4608258,7742.9937402,7649.2223356,7700.3272337,7662.1339259,7624.6594938,7764.8324042,7721.5161805,7761.3179936,7745.1832075,7756.2641936,7761.3114402,7676.0192851,7690.2386447,7669.9257553,7751.3623548,7784.3982081,7709.6049707,7734.6626698,7734.8918956,7690.3720916
431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,7819.7977091,7879.4387997,7655.8341325,7831.9444091,7799.4505009,8201.6492423,7930.8180285,7944.3440947,7967.4083969,7851.8129516,7884.5139168,7929.4038964,7994.051615,8010.607551,8015.4766742,7929.9159567,7958.3428885,7930.701446,7878.5888977,7903.5597216,7963.3484065,7950.6393385,8049.4628932,7896.9562916,7912.6528664,7705.7342009,7687.773885,7735.7663166,7627.683264
437,8241.0242398,8215.9576824,8291.4739126,8225.8846363,8221.8018227,8318.5166549,8293.1638983,8243.2053855,8144.9244457,8265.2383217,8237.0684319,8158.556792,8023.9881221,8129.955225,8092.2813816,8078.9780161,8122.5000768,8123.0974598,8230.9647837,8276.5905069,8077.004868,8188.6165652,8260.3748874,8399.4932875,8242.0769426,8388.7811851,8382.0441832,8310.7513193,8407.1639917
438,7642.4885518,7379.6454758,7367.3259413,7363.3335721,7284.6057797,7022.1922152,7332.3122908,7257.4747577,7608.2553917,7328.6415251,7245.6299548,7238.8618233,7088.6328667,7144.8732293,7135.8214979,7174.9637493,7152.2237736,7159.8757395,7214.8936454,7432.4830631,7096.8561773,7180.7485553,7595.3287407,7377.1400475,7412.847547,7362.2434458,7338.625259,7288.3837313,7339.563846
439,7150.1131474,7200.494612,6930.356478,7148.2950404,7023.4980823,7398.9426979,7205.5306101,7233.4695509,7383.5445898,7132.2986417,7232.0760779,7285.6057487,7312.3994298,7323.3792024,7312.0457801,7292.6728775,7212.9396547,7263.1679407,7252.873767,7151.0469528,7339.0859639,7232.6248344,6938.7988414,7107.1056808,7213.0805998,6917.5824144,6876.527351,7020.855138,6909.9889259
440,7512.346559,7495.9839937,7573.8599545,7556.8237388,7587.4665501,7380.5873248,7553.8797581,7546.8047694,7466.3230058,7556.5124446,7560.4817941,7534.4729875,7465.8801763,7453.1056727,7610.053645,7579.8779945,7484.5033433,7502.8536346,7569.5302334,7580.6182557,7528.8733032,7576.3664565,7195.0716728,7754.1043844,7673.9449176,7418.2620414,7465.3235537,7454.6311504,7417.9880661
441,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan
442,6392.6559437,6292.2838747,6489.4407996,6355.5510547,6432.3771684,6489.6018641,6525.79544,6356.9044542,6267.07194,6549.5298362,6286.2798205,6228.0726441,6352.388156,6317.6594977,6256.9419593,6331.373729,6295.8391538,6094.7892862,6222.2720153,6505.5280365,6291.9209815,6414.6386152,5734.3839976,6219.125982,6262.7723029,6433.9649908,6355.6009942,6263.5557246,6354.4470444
443,8625.1922735,8564.2776821,8502.083092,8499.0955724,8575.2420549,8682.2934158,8521.4822114,8635.350318,8578.548,8533.5363163,8608.1085514,8540.7812224,8545.5908007,8689.9927205,8663.02449,8552.7312838,8600.2096242,8520.0862123,8671.7105853,8715.6120276,8663.7432717,8766.7701774,8270.6388102,8717.2467463,8586.2712645,8673.4720863,8716.747421,8531.2615914,8572.4153585
444,7179.1237461,7153.9274986,6867.9997338,7002.2613303,7015.3048784,7407.437197,7033.3992106,7145.0771042,7140.9217509,7035.5547176,7208.6598738,7182.1063017,7232.5285909,7199.8576572,7170.4499614,7139.6527374,7115.8323994,7119.3021184,7077.0503572,7064.3948144,7164.8983929,7097.9175274,7312.7474168,6955.6666254,7059.8964053,6811.0017723,6741.0968093,6823.0694814,6667.4574067
445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
446,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
449,6953.0300264,7196.9014941,7274.2265975,7156.7298343,7114.4775598,7111.1790659,7153.6035831,7129.2815304,6899.5114875,7176.1554831,7229.2183914,7222.3116716,7132.7177706,7129.100692,7156.9241675,7185.282891,7138.8839192,7134.518768,7164.3410139,7255.4369816,7153.0435585,7087.8069301,6601.9949868,7402.9565863,7200.1354493,7229.9250318,7398.4186757,7221.1520891,7168.6328033
450,7540.9653766,7432.1060675,7612.2645246,7479.5283257,7585.1704594,7385.6051393,7370.6650715,7402.7422738,7382.1261196,7532.1502815,7442.2351085,7374.6971278,7183.7540451,7253.9641309,7297.4058051,7316.8614322,7251.6645604,7299.0266549,7310.6218453,7441.1905053,7428.1631365,7391.9953109,7454.1899808,7377.4955093,7343.4096934,7470.5453318,7332.719167,7325.9159755,7423.0533099
451,7134.2912904,7110.6499807,6763.9446139,6982.591201,6984.0306193,7444.3230264,7145.2273224,6997.7070027,7081.2512432,7007.0845482,7149.4462715,6907.5731466,6876.7604415,6998.6877875,7123.799497,6947.4807911,6902.0668123,6919.3263039,6919.5432727,7080.3896835,7230.6759546,7002.4686317,6840.4585728,6921.2986657,6994.6406741,6307.0504606,6493.875758,6287.8957498,6734.2935393
452,7028.3096346,7110.2072971,0.0,0.0,0.0,7761.9968801,0.0,7324.5661804,7608.0078003,6942.3676849,7235.6698945,7383.5441894,7550.6786924,7659.9750239,7635.3448589,7478.8739309,7412.7827998,7324.9178973,7348.1351144,7274.6480604,7583.7950867,7425.1374756,7298.6248871,7242.4894744,7309.7363356,7226.5077731,7141.277028,7011.323912,0.0
453,7890.9819801,7812.7292597,8046.1636648,8049.4992093,8045.410441,8224.3494354,8103.4822343,8041.9539754,7864.3035745,8013.6596494,7896.8406377,7906.042332,7979.1837452,8175.6092004,8091.3487027,8022.6959456,8027.5439104,8006.0679762,8019.0173154,8014.9433106,8063.5404062,8122.5598319,7165.318815,7943.4058761,7919.9396871,7877.1939666,8072.8764058,7722.4451481,7719.1099713
454,6311.7662903,6226.7417377,6408.7917876,6253.5888808,6246.2315041,6232.2263992,6209.3650689,6220.8140834,6214.5453658,6380.2904944,6236.5682312,6436.4418289,6118.036219,6308.0839113,6419.1101797,6408.9193807,6227.9936572,6230.5254943,6269.1630409,6370.9446955,6269.5541567,6315.8819622,6129.800797,6366.673629,6285.5944791,6463.0421367,6326.1708849,6332.7773631,6180.4563363
455,7979.8438177,7869.6493555,8027.2239481,7946.4235295,7965.9535445,8096.4912164,7957.1955937,7993.8393772,7968.3181673,7983.5220473,7959.5438105,7982.3808282,8027.1720244,8081.3527096,8044.0469549,8022.8305018,8014.7562714,8080.6213703,8049.587139,8153.5754438,8076.8417105,8077.7619423,7937.1520229,8123.9705411,8058.7538695,8133.1579108,8127.0951543,8084.7647397,8127.1845464
456,7469.3422191,7700.586383,7846.8345419,7713.5370886,7823.6325559,7525.3365983,7651.7766033,7596.2877117,7279.1785207,7520.7125642,7544.3038708,7538.0989939,7544.4708988,7566.3887367,7408.8077263,7576.5811596,7453.5361164,7585.9687323,7576.5045166,7430.5968535,7386.9094518,7427.6396132,7243.5680429,7638.0783142,7392.8748075,7545.4633028,7571.8513235,7665.5164918,7711.0940258
457,7546.7931293,7357.2670696,7344.9220868,7324.4894929,7267.9128609,7151.5927333,7341.7365068,7333.5179282,7316.5626231,7352.5249133,7360.6083488,7258.9335395,7051.5570521,7202.3534788,7168.7261503,7128.8960523,7053.3764899,7115.0627422,7157.1453737,7351.3422234,7045.083329,7125.2702591,7025.2430992,7446.1405005,7406.0274118,7453.7144487,7448.9973598,7335.2988744,7401.7181922
458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
461,7058.8785109,7086.4684232,7037.9553531,7046.5620554,7074.9205227,6887.0369132,7055.5963816,7030.4731755,7066.5699458,7040.1313302,7017.7848332,7037.579787,6977.4120725,7064.7588431,7107.3919917,7060.1302849,7054.3275942,7015.8979515,7091.1100017,7036.6391282,7153.5204997,7135.3489858,6838.4787518,7060.7551936,7067.1534216,6988.3543872,7142.5450842,7045.6000454,7128.7426769
462,6747.3515341,6749.5027093,6554.5237892,6691.1016285,6637.7487756,7269.7422815,6781.095991,6823.9083148,6743.5579929,6698.1337688,6841.6516047,6797.446402,6840.1260503,6927.4165618,6958.5860137,6839.8643287,6853.194983,6748.0173065,6737.9424972,6891.411654,6899.3100573,6902.2372406,6754.4700692,6859.1263156,6827.8695218,6662.367046,6646.7049855,6563.3968637,6535.1600839
463,6886.2903555,6951.2926795,0.0,7244.3826042,0.0,7457.9666886,6859.5613041,6864.6847584,7266.4824159,6755.1508274,6960.3244359,7167.5684522,7218.5306418,7303.9930542,7247.6554345,7186.6850357,7131.1277545,7141.0619104,7132.8220766,7018.879736,7311.4203653,7129.658043,6862.5255251,6859.7053284,6939.5458674,6689.9713929,6623.935902,6741.8858702,6543.3080875
464,5219.1643143,5765.8048259,0.0,0.0,0.0,21198.7115923,0.0,6122.6182965,0.0,0.0,6555.0405435,6393.7199501,6600.5762157,6486.3231607,16988.0869904,6404.7377646,6588.8609326,6629.593712,6666.3029492,6051.4051554,11091.7704881,6358.4849621,8241.2235052,5818.1801767,5865.3817146,6384.0680165,6567.8285658,6419.7072426,6444.9713411
465,6753.8616004,6813.402595,6610.7505515,6749.1585667,6766.6664096,7175.8679657,6960.898129,6897.4989958,6819.7788998,6380.3146009,6451.4148881,6136.784218,6275.2341357,6213.7162079,6126.5055787,6031.5101915,6488.0831984,6705.1615199,6692.734342,7062.3126962,7168.4069145,7029.2709588,6632.1804573,6552.4237278,6613.4427583,6538.7404822,6686.5938049,6491.5096979,6576.5614297
466,6691.7782086,6921.950003,7587.3147432,6955.3851744,6979.9960193,7396.7749165,6915.9281252,6913.1627626,6389.6614266,7972.4391561,7280.3344252,6942.5642646,6590.4021805,6976.8954874,7107.067896,6776.4518463,6842.0275751,6737.8540845,6866.7058738,7758.4609358,7165.5321374,7429.5049711,6325.7292827,7435.2151517,7161.6926832,7942.3711984,7771.7152271,7263.6976465,7475.6568028
467,7355.1701507,7126.12104,7165.6051822,7058.0365997,7057.8623223,7212.7833186,7088.8002102,7085.6420324,6960.238847,7165.6728686,7201.0366687,7046.8967707,6919.2539342,6887.6074207,7109.3137159,6912.4684866,6955.7817548,6937.6428497,7015.2874123,7340.7525278,7098.6655599,7150.2377681,6610.4565856,7234.9535116,7140.3516932,7349.2578154,7178.0823156,7119.124112,6996.0620788
468,7320.7076866,7267.2012765,7404.9337854,7317.4690243,7284.5951798,7223.4352058,7361.1812905,7323.6554427,7307.7756066,7380.518972,7298.4693375,7253.281166,7185.133409,7213.9132685,7194.9320975,7161.9949364,7200.0875059,7204.0521214,7257.9535281,7367.8680714,7093.9248408,7218.0074963,7159.8760277,7383.367735,7347.1379857,7350.7561593,7300.9730967,7259.8097045,7319.5552866
469,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
470,6929.9269197,6934.8116241,6841.8280582,6876.5508736,6829.4236208,6940.7782778,6794.4991423,6872.065232,6967.3700342,6882.2616873,6907.5635846,6911.2359631,6916.7691222,6955.6449353,7063.7949615,6990.098465,6921.5684838,7002.8516433,6964.0335096,6983.5400406,6973.5641033,6994.785415,6866.77948,7010.6530233,7056.5890645,7000.0359153,7050.5270722,7001.4419107,7122.6512986
471,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
472,7370.534348,7479.8313843,7580.6697705,7566.1953625,7608.6138939,7385.6183652,7630.878154,7598.7482985,7590.5771633,7618.7420433,7538.2031245,7513.8082564,7627.8687223,7566.9778336,7597.5316908,7573.546431,7596.5695367,7640.0049944,7564.3646279,7640.3863185,7587.1519822,7644.1957091,7263.1634304,7759.7901271,7456.9377341,7551.5674766,7581.0815774,7647.1458534,7709.2849521
473,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
474,7942.3442786,7824.1932779,7988.9119761,7878.1212718,7854.6776816,8264.7444726,7845.3064928,7998.644085,7886.6688885,8166.8293829,8108.6062492,8008.1608037,7998.0188206,8271.5057698,8239.1284563,8140.6678663,8063.3773749,8046.151699,7960.9341733,8424.0220555,8105.4268532,8249.061519,7505.6618479,8209.8737148,8317.8474497,8572.9780656,8438.216043,8245.7584537,8339.3875223
475,7857.8643724,7876.9014203,7843.0368834,7808.5316677,7844.564938,7995.5882893,0.0,7887.1320999,0.0,7771.9541585,7921.8870287,7803.1051704,7846.9110251,7812.1759207,7808.4694327,7704.6694098,7784.5250178,7684.2233942,7870.7630123,7860.7094217,0.0,7770.8286979,8165.8304426,7949.2739138,7990.2973388,7974.5794008,7912.7492198,7988.7061041,8095.933824
476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
477,7626.2822802,7489.3046311,7706.3578477,7603.9602853,7573.2672958,7466.7995999,7612.1355775,7631.8972435,7579.5594546,7721.6154882,7606.6973894,7600.9091167,7524.428795,7551.618666,7517.3467579,7427.9262363,7488.4402153,7524.6635902,7556.0002655,7664.1291284,7448.3764722,7522.58288,7370.8017653,7488.0569487,7525.3782495,7592.3424279,7510.5868274,7551.4366159,7577.1483165
478,7337.4699033,7354.8125756,7427.696361,7350.4116438,7383.9824666,7143.349513,7344.7913098,7287.3643134,7266.3978948,7380.5936738,7343.5664963,7299.0276488,7081.3606098,7208.5372925,7259.2323779,7097.0927861,7109.0047985,7169.3627031,7257.3130321,7409.663537,7271.3847194,7342.0824521,6999.6359739,7252.5602189,7218.8919628,7385.5988199,7334.1885622,7319.9237783,7356.5336525
479,6699.669053,6608.2934951,6672.8263971,6639.6322769,6585.5860699,6435.8771475,6675.7590013,6613.9981246,6875.9322517,6823.2641187,6502.499362,6401.9750639,6744.9139143,6487.5278789,6492.0876562,6506.2876275,6678.4267988,6683.7608303,6647.9941826,6730.1068197,6587.2887356,6522.9704165,6230.8021701,6793.7905795,6538.4907772,6471.3877515,6571.7175982,6598.8747986,6882.1904346
